,Company,TypeName,Ram,Weight,Price_euros,TouchScreen,IPS,PPI,Cpu_brand,HDD,SSD,Gpu brand,os
736,HP,Workstation,16,2.6,2419.0,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
737,Dell,2 in 1 Convertible,8,1.55,659.0,1,0,165.6321180513006,Intel Core i5,1000,0,Intel,Windows
738,MSI,Gaming,16,1.8,2094.48,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
739,Acer,Notebook,4,2.4,410.8,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
740,Dell,Notebook,8,2.0,1207.0,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
741,Dell,Notebook,8,2.0,665.0,0,0,100.45466986113651,Intel Core i3,0,256,Intel,Windows
742,Toshiba,Notebook,8,1.25,1535.0,1,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
743,Lenovo,2 in 1 Convertible,8,1.7,999.0,1,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
744,Lenovo,Workstation,16,2.5,3299.0,0,1,282.42399616439724,Intel Core i7,0,1000,Nvidia,Windows
745,Acer,Notebook,2,1.68,330.0,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Others/No OS/Linux
746,Samsung,Ultrabook,16,0.81,1649.0,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
747,HP,Notebook,8,1.86,539.0,0,0,141.21199808219862,Intel Core i3,0,256,Intel,Windows
748,Dell,Notebook,8,1.6,1126.71,0,0,111.93520355955211,Intel Core i5,0,256,Intel,Windows
749,HP,Workstation,16,3.0,4389.0,0,1,127.33567457123111,Other Intel Processor,0,256,Nvidia,Windows
750,Lenovo,Netbook,4,1.4,475.0,1,0,135.0942111925629,Other Intel Processor,0,128,Intel,Windows
751,HP,Notebook,8,1.84,1900.0,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
752,Asus,Notebook,4,2.45,579.0,0,0,100.45466986113651,Intel Core i5,1000,0,Nvidia,Others/No OS/Linux
753,Lenovo,Ultrabook,4,1.7,1096.0,0,0,157.3505121487356,Intel Core i5,0,180,Intel,Windows
754,Asus,Notebook,4,2.37,849.9,0,0,100.45466986113651,Intel Core i7,0,256,Intel,Windows
755,Lenovo,2 in 1 Convertible,8,1.3,1199.0,1,1,276.053530085501,Intel Core i5,0,256,Intel,Windows
756,HP,Notebook,8,2.2,1099.0,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
757,HP,Workstation,8,2.59,1561.0,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
758,Dell,Gaming,16,4.42,2868.99,0,1,282.42399616439724,Intel Core i7,1000,256,Nvidia,Windows
759,Acer,Notebook,4,2.1,599.0,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows
760,Lenovo,Gaming,8,2.5,1048.0,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
761,Dell,Ultrabook,16,1.18,1859.0,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows
762,Google,Ultrabook,8,1.1,1559.0,1,0,234.50740003017813,Intel Core i5,0,256,Intel,Others/No OS/Linux
763,Asus,Ultrabook,8,1.2,1129.0,0,1,276.053530085501,Intel Core i5,0,256,Intel,Windows
764,Dell,Notebook,4,1.65,849.0,0,0,117.82653006268643,Intel Core i3,500,0,Intel,Windows
765,Acer,Notebook,4,1.6,655.0,0,0,117.82653006268643,Intel Core i5,0,128,Intel,Windows
766,Asus,Notebook,4,2.8,470.34,0,0,90.58340172449303,Other Intel Processor,1000,0,Nvidia,Windows
767,Dell,Gaming,16,2.72,1099.0,1,1,282.42399616439724,Intel Core i7,1000,128,Nvidia,Windows
768,Samsung,Ultrabook,8,1.31,1599.0,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
769,Acer,Notebook,4,2.1,298.0,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Others/No OS/Linux
770,Dell,Notebook,16,2.3,1181.27,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows
771,Samsung,2 in 1 Convertible,16,1.71,1799.0,1,0,146.86047800548656,Intel Core i7,0,256,AMD,Windows
772,Toshiba,Notebook,4,1.75,1020.0,0,1,111.93520355955211,Intel Core i5,0,128,Intel,Windows
773,Dell,Gaming,8,2.62,1099.0,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
774,HP,Ultrabook,4,1.26,1244.0,0,0,125.36742798669837,Intel Core i5,0,256,Intel,Windows
775,Asus,2 in 1 Convertible,12,2.3,839.0,1,0,141.21199808219862,Intel Core i7,2000,0,Nvidia,Windows
776,Lenovo,Notebook,16,2.5,2370.0,0,0,282.42399616439724,Intel Core i7,0,512,Nvidia,Windows
777,Acer,Notebook,4,1.8,636.0,0,1,157.3505121487356,Intel Core i3,0,128,Intel,Windows
778,Razer,Gaming,16,1.95,2899.0,0,0,157.3505121487356,Intel Core i7,0,512,Nvidia,Windows
779,Asus,Notebook,8,2.0,581.9,0,0,141.21199808219862,Other Intel Processor,0,128,Intel,Windows
780,Dell,Gaming,32,4.42,3588.8,0,1,127.33567457123111,Intel Core i7,1000,1000,Nvidia,Windows
781,Asus,Gaming,16,4.3,2350.0,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
782,Toshiba,Ultrabook,16,1.47,1764.0,0,1,157.3505121487356,Intel Core i7,0,512,Nvidia,Windows
783,Lenovo,Notebook,8,2.2,329.0,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Others/No OS/Linux
784,Lenovo,Ultrabook,16,1.7,2299.0,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
785,MSI,Gaming,16,1.6,1891.0,0,1,157.3505121487356,Intel Core i7,1000,256,Nvidia,Windows
786,MSI,Gaming,8,2.2,1089.0,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
787,Lenovo,Gaming,4,2.4,999.0,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
788,Acer,Gaming,16,4.2,2299.0,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
789,Dell,Gaming,8,2.62,985.0,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
790,Asus,Gaming,8,2.24,1339.0,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
791,Vero,Notebook,4,1.22,202.9,0,0,157.3505121487356,Other Intel Processor,0,0,Intel,Windows
792,Lenovo,2 in 1 Convertible,8,1.37,1970.0,1,1,165.6321180513006,Intel Core i7,0,512,Intel,Windows
793,Lenovo,2 in 1 Convertible,8,2.08,959.0,1,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows
794,Apple,Ultrabook,8,0.92,1165.0,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
795,Lenovo,2 in 1 Convertible,8,1.42,2330.0,1,1,209.8006828649808,Intel Core i5,0,256,Intel,Windows
796,Asus,Notebook,4,1.63,299.0,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
797,Dell,Notebook,8,1.95,810.0,0,0,100.45466986113651,Intel Core i5,0,128,Intel,Windows
798,Lenovo,2 in 1 Convertible,8,1.38,1349.0,1,1,158.48253022174808,Intel Core i7,0,256,Intel,Windows
799,Dell,Notebook,8,2.0,739.0,0,0,141.21199808219862,Intel Core i3,0,256,AMD,Windows
800,HP,Workstation,8,3.14,2064.9,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
801,Asus,Notebook,8,2.37,1099.0,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
802,Dell,Ultrabook,8,1.29,1499.0,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
803,Dell,Notebook,8,2.06,1749.0,1,0,282.42399616439724,Intel Core i5,0,256,Nvidia,Windows
804,Dell,Netbook,4,1.63,744.0,0,0,135.0942111925629,Other Intel Processor,0,128,Intel,Windows
805,HP,Netbook,8,1.26,1389.0,0,0,125.36742798669837,Intel Core i5,0,256,Intel,Windows
806,Toshiba,Notebook,4,2.1,780.0,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
807,HP,Notebook,8,2.04,629.0,0,0,100.45466986113651,AMD Processor,2000,0,AMD,Windows
808,Dell,Gaming,16,2.62,1679.0,0,0,282.42399616439724,Intel Core i7,0,512,Nvidia,Windows
809,Lenovo,Notebook,4,2.4,609.0,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows
810,HP,Gaming,12,3.74,1749.0,0,1,127.33567457123111,Intel Core i7,1000,0,AMD,Windows
811,MSI,Gaming,16,2.9,2415.0,0,0,127.33567457123111,Intel Core i7,1000,512,Nvidia,Windows
812,Samsung,Ultrabook,8,0.81,1499.0,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
813,Dell,Notebook,8,1.98,961.0,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
814,Dell,Notebook,8,2.18,789.81,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows
815,Lenovo,Ultrabook,8,1.32,1859.0,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
816,Razer,Ultrabook,16,1.29,1799.0,1,1,352.4651472131677,Intel Core i7,0,512,Intel,Windows
817,HP,Netbook,4,1.23,385.0,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux
818,Dell,Gaming,16,4.36,2505.02,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
819,Dell,Notebook,4,1.76,755.0,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
820,Lenovo,Notebook,4,2.1,489.9,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
821,Toshiba,Ultrabook,4,1.25,1090.0,0,0,111.93520355955211,Intel Core i5,0,128,Intel,Windows
822,Lenovo,Ultrabook,8,1.13,2499.0,0,1,157.3505121487356,Intel Core i7,0,512,Intel,Windows
823,MSI,Gaming,8,2.4,1199.0,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
824,Lenovo,Ultrabook,8,1.13,1875.0,0,1,157.3505121487356,Intel Core i5,0,0,Intel,Windows
825,Toshiba,Notebook,4,1.75,499.0,0,0,111.93520355955211,Other Intel Processor,0,128,Intel,Windows
826,Asus,2 in 1 Convertible,8,1.1,1358.0,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
827,Dell,Notebook,4,1.76,585.0,0,0,111.93520355955211,Intel Core i3,500,0,Intel,Windows
828,Acer,Netbook,4,1.35,355.0,0,1,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux
829,Acer,Notebook,8,1.5,619.0,0,1,157.3505121487356,Intel Core i3,0,128,Intel,Windows
830,Razer,Gaming,32,3.49,5499.0,1,0,254.67134914246222,Intel Core i7,0,512,Nvidia,Windows
831,Lenovo,Ultrabook,16,1.1,2099.0,0,1,209.8006828649808,Intel Core i7,0,512,Intel,Windows
832,Asus,Notebook,4,2.1,519.0,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Others/No OS/Linux
833,Lenovo,Notebook,8,1.7,1186.0,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
834,Lenovo,Notebook,8,1.32,1650.0,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
835,Dell,Gaming,16,3.21,2774.63,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
836,Asus,Gaming,16,2.9,2419.0,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
837,Toshiba,Notebook,4,2.0,669.0,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
838,Lenovo,Notebook,4,1.5,325.0,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Others/No OS/Linux
839,Asus,Notebook,8,2.3,590.0,0,0,141.21199808219862,Intel Core i5,128,0,Intel,Windows
840,Asus,Gaming,16,2.73,1799.0,0,0,127.33567457123111,Intel Core i7,1000,512,Nvidia,Windows
841,Dell,Gaming,32,4.42,3072.89,0,1,127.33567457123111,Intel Core i7,1000,512,Nvidia,Windows
842,HP,Notebook,8,2.63,910.0,0,0,106.11306214269258,Intel Core i5,1000,0,Nvidia,Windows
843,Dell,Notebook,8,2.18,713.99,0,0,100.45466986113651,Intel Core i5,0,128,Intel,Windows
844,HP,Ultrabook,8,1.54,1870.0,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
845,Dell,Notebook,4,2.18,739.0,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows
846,HP,2 in 1 Convertible,4,1.4,615.0,1,0,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux
847,Asus,Ultrabook,8,1.45,1026.0,0,1,165.6321180513006,Intel Core i5,0,512,Nvidia,Windows
848,HP,2 in 1 Convertible,8,1.28,2277.0,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
849,HP,Ultrabook,8,1.54,1468.0,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
850,HP,Notebook,4,1.86,299.0,0,0,100.45466986113651,Other Intel Processor,0,128,Intel,Others/No OS/Linux
851,Asus,Gaming,16,2.1,1899.0,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
852,Dell,Notebook,8,2.83,865.0,0,0,127.33567457123111,Intel Core i7,1000,0,AMD,Others/No OS/Linux
853,Lenovo,Ultrabook,8,1.96,1903.0,0,1,157.3505121487356,Intel Core i7,0,256,Nvidia,Windows
854,Asus,Notebook,8,2.3,787.0,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
855,Dell,Notebook,8,1.9,945.0,0,0,141.21199808219862,Intel Core i5,0,128,Intel,Windows
856,Asus,Notebook,4,2.0,449.0,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows
857,HP,2 in 1 Convertible,8,1.28,2559.0,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
858,Dell,Notebook,8,1.62,649.0,1,0,165.6321180513006,Intel Core i5,1000,0,Intel,Windows
859,Lenovo,Notebook,4,2.2,469.0,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,Others/No OS/Linux
860,Lenovo,Notebook,8,2.3,850.66,0,1,141.21199808219862,Intel Core i5,1000,0,Intel,Windows
861,HP,Notebook,8,1.84,1349.0,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows
862,Toshiba,Notebook,4,1.05,1285.0,0,0,165.6321180513006,Intel Core i5,0,128,Intel,Windows
863,Lenovo,Gaming,8,2.5,1017.0,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,Others/No OS/Linux
864,Dell,Ultrabook,16,1.29,2240.0,1,0,276.053530085501,Intel Core i7,0,512,Intel,Windows
865,HP,Notebook,4,2.07,910.0,0,0,141.21199808219862,Intel Core i5,500,0,Intel,Windows
866,Toshiba,Ultrabook,8,1.2,1095.0,0,0,117.82653006268643,Intel Core i5,0,256,Intel,Windows
867,Lenovo,2 in 1 Convertible,8,1.37,1950.0,1,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows
868,Acer,Notebook,8,1.56,902.0,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
869,Dell,Workstation,8,2.23,1778.0,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
870,Lenovo,Notebook,4,2.38,1055.0,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
871,Lenovo,Notebook,4,2.2,479.0,0,0,141.21199808219862,Intel Core i3,1000,0,AMD,Others/No OS/Linux
872,Toshiba,Notebook,8,2.0,1388.0,0,1,141.21199808219862,Intel Core i7,0,256,Intel,Windows
873,Lenovo,Notebook,4,1.44,735.0,0,1,165.6321180513006,Intel Core i3,0,180,Intel,Windows
874,Samsung,Ultrabook,16,1.23,1849.0,0,0,146.86047800548656,Intel Core i7,0,256,Nvidia,Windows
875,Dell,Ultrabook,8,1.6,1690.0,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows
876,Asus,Notebook,4,2.0,398.99,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Others/No OS/Linux
877,Xiaomi,Ultrabook,8,1.28,935.0,0,1,165.6321180513006,Intel Core i5,0,256,Nvidia,Windows
878,Dell,Notebook,4,2.18,912.5,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
879,HP,Notebook,4,2.04,839.0,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
880,HP,2 in 1 Convertible,4,1.28,1700.0,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
881,HP,2 in 1 Convertible,4,2.3,684.8,1,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
882,Asus,Notebook,4,1.65,348.0,0,0,111.1413368676404,Other Intel Processor,0,0,Intel,Windows
883,Lenovo,Notebook,8,2.2,669.0,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
884,Dell,Notebook,4,2.2,369.0,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
885,HP,2 in 1 Convertible,4,1.28,1799.0,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
886,Dell,Notebook,4,2.18,455.7,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,Others/No OS/Linux
887,Asus,Gaming,12,2.2,1369.9,0,0,127.33567457123111,Intel Core i5,1000,128,Nvidia,Windows
888,Acer,Netbook,4,1.25,297.0,0,1,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux
889,Lenovo,Notebook,4,2.8,379.0,0,0,106.11306214269258,AMD Processor,500,0,AMD,Windows
890,HP,Notebook,4,1.95,1265.0,0,0,157.3505121487356,Intel Core i5,0,128,Intel,Windows
891,HP,2 in 1 Convertible,16,1.42,1399.0,1,0,276.053530085501,Intel Core i7,0,256,Intel,Windows
892,Samsung,Ultrabook,8,1.17,1699.0,0,0,146.86047800548656,Intel Core i7,0,256,Intel,Windows
893,Lenovo,Ultrabook,8,1.32,1799.0,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
894,MSI,Gaming,16,2.43,2649.0,0,1,254.67134914246222,Intel Core i7,2000,512,Nvidia,Windows
895,Toshiba,Notebook,8,1.05,1475.0,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
896,Dell,Gaming,8,2.62,929.0,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
897,HP,Notebook,8,2.04,900.0,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
898,Dell,Notebook,4,2.18,614.0,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,Windows
899,Dell,Notebook,8,1.9,935.0,0,0,141.21199808219862,Intel Core i5,500,0,Intel,Windows
900,Dell,2 in 1 Convertible,8,1.24,2013.1,1,0,276.053530085501,Intel Core i7,0,512,Intel,Windows
901,Asus,Gaming,32,3.58,1279.0,0,1,127.33567457123111,Intel Core i7,0,512,Nvidia,Windows
902,Dell,2 in 1 Convertible,16,1.22,1649.0,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
903,Lenovo,Ultrabook,8,1.13,2049.0,0,1,157.3505121487356,Intel Core i7,0,0,Intel,Windows
904,Lenovo,Notebook,8,1.95,1962.99,0,1,141.21199808219862,Intel Core i5,0,512,Intel,Windows
905,LG,Ultrabook,16,1.08,2099.0,1,1,141.21199808219862,Intel Core i7,0,512,Intel,Windows
906,HP,Netbook,8,1.26,1483.0,0,0,176.23257360658386,Intel Core i7,0,512,Intel,Windows
907,Acer,Notebook,4,2.2,359.0,0,1,141.21199808219862,Other Intel Processor,0,0,Intel,Others/No OS/Linux
908,Lenovo,Notebook,8,2.6,789.0,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
909,LG,Ultrabook,8,0.98,1899.0,1,1,157.3505121487356,Intel Core i7,0,512,Intel,Windows
910,Dell,Notebook,8,1.6,1205.0,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
911,HP,Ultrabook,8,1.09,3100.0,1,0,352.4651472131677,Other Intel Processor,0,240,Intel,Windows
912,Lenovo,Notebook,6,2.2,789.0,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
913,HP,Notebook,8,2.04,1018.99,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
914,Acer,Notebook,4,2.4,499.0,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,Windows
915,Lenovo,Notebook,4,1.44,881.0,0,0,165.6321180513006,Intel Core i5,0,128,Intel,Windows
916,HP,Notebook,8,1.49,960.0,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
917,MSI,Gaming,16,2.7,1599.0,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
918,Dell,Gaming,16,2.6,1349.0,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
919,MSI,Gaming,8,2.2,1119.91,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
920,Dell,Notebook,4,2.18,684.99,0,0,100.45466986113651,Intel Core i5,1000,0,AMD,Windows
921,HP,Ultrabook,8,1.84,1296.99,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows
922,HP,Ultrabook,8,1.39,1149.0,1,0,276.053530085501,Intel Core i7,0,256,Intel,Windows
923,Toshiba,Notebook,16,2.4,1975.0,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
924,Lenovo,2 in 1 Convertible,8,1.37,1825.0,1,1,165.6321180513006,Intel Core i5,0,512,Intel,Windows
925,Dell,Notebook,4,1.95,729.9,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
926,Lenovo,Ultrabook,8,1.36,1650.0,0,1,176.23257360658386,Intel Core i7,0,256,Intel,Windows
927,HP,Notebook,8,2.31,1165.0,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
928,Dell,Notebook,4,2.18,708.06,0,0,100.45466986113651,Intel Core i5,1000,0,Intel,Windows
929,HP,Notebook,4,1.95,1149.0,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
930,Lenovo,Notebook,4,2.2,309.0,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows
931,HP,Ultrabook,4,1.26,1579.0,0,0,176.23257360658386,Intel Core i5,500,0,Intel,Windows
932,HP,Notebook,4,1.86,288.9,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Others/No OS/Linux
933,Lenovo,2 in 1 Convertible,16,1.3,1799.0,1,1,276.053530085501,Intel Core i7,0,1000,Intel,Windows
934,Toshiba,Notebook,4,1.47,1105.0,0,1,157.3505121487356,Intel Core i5,0,128,Intel,Windows
935,HP,Netbook,8,1.26,1669.0,0,0,176.23257360658386,Intel Core i5,0,256,Intel,Windows
936,Dell,Notebook,4,2.18,558.6,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
937,MSI,Gaming,8,2.2,1199.0,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
938,Dell,Ultrabook,8,1.36,1639.0,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
939,Dell,Gaming,16,4.36,2758.0,0,0,169.78089942830815,Intel Core i7,1000,512,Nvidia,Windows
940,HP,Gaming,8,2.75,1399.0,0,1,127.33567457123111,Intel Core i5,1000,128,Nvidia,Windows
941,Asus,Notebook,4,2.8,530.0,0,0,106.11306214269258,Other Intel Processor,1000,0,Nvidia,Windows
942,Acer,Notebook,4,2.23,619.0,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
943,Toshiba,Notebook,8,2.2,1119.0,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows
944,Lenovo,2 in 1 Convertible,8,1.1,1299.0,1,1,194.94753717542463,Other Intel Processor,0,256,Intel,Windows
945,Lenovo,Gaming,16,2.5,999.0,0,1,141.21199808219862,AMD Processor,1000,512,AMD,Windows
946,Dell,Ultrabook,8,1.36,1472.2,1,0,176.23257360658386,Intel Core i5,0,256,Intel,Windows
947,Lenovo,Notebook,8,2.2,685.0,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
948,Dell,Notebook,4,2.36,659.0,0,0,106.11306214269258,Intel Core i3,1000,0,AMD,Windows
949,Acer,Notebook,4,1.68,349.0,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Others/No OS/Linux
950,HP,Workstation,8,2.0,2249.0,0,1,141.21199808219862,Intel Core i7,0,8,Nvidia,Windows
951,Dell,Ultrabook,8,1.36,1775.0,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
952,Toshiba,Notebook,8,1.2,1460.0,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
953,Asus,2 in 1 Convertible,8,1.2,1159.0,0,0,176.23257360658386,Other Intel Processor,0,0,Intel,Others/No OS/Linux
954,Lenovo,Ultrabook,8,1.7,1488.99,0,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
955,Dell,Gaming,16,4.36,3154.0,0,1,254.67134914246222,Intel Core i7,1000,512,Nvidia,Windows
956,Dell,2 in 1 Convertible,8,1.24,1899.0,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
957,HP,2 in 1 Convertible,4,1.45,775.0,1,0,135.0942111925629,Other Intel Processor,0,256,Intel,Windows
958,Dell,Ultrabook,8,1.3,1268.0,0,0,276.053530085501,Intel Core i7,0,256,Intel,Windows
959,Acer,2 in 1 Convertible,4,1.25,389.0,1,1,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux
960,Toshiba,Notebook,8,1.2,1535.0,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
961,Lenovo,Ultrabook,8,1.36,1760.0,0,1,176.23257360658386,Intel Core i5,0,256,Intel,Windows
962,Acer,Notebook,12,2.4,1009.0,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
963,Toshiba,Ultrabook,8,1.1,1790.0,1,0,176.23257360658386,Intel Core i7,0,512,Intel,Windows
964,HP,Notebook,8,2.04,846.5,0,0,100.45466986113651,Intel Core i5,1000,0,Nvidia,Windows
965,Dell,Notebook,4,2.25,465.62,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,Others/No OS/Linux
966,Dell,Notebook,4,1.9,825.0,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
967,HP,Notebook,4,2.04,685.0,0,0,141.21199808219862,Intel Core i3,500,0,Intel,Windows
968,Dell,Gaming,32,4.42,3149.0,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
969,Lenovo,Notebook,6,2.4,695.0,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
970,Dell,2 in 1 Convertible,16,1.22,1899.0,1,0,276.053530085501,Intel Core i7,0,512,Intel,Windows
971,Dell,Ultrabook,8,1.5,1962.98,1,0,209.8006828649808,Intel Core i7,0,256,Intel,Windows
972,Dell,Gaming,32,4.42,2800.0,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
973,Toshiba,Notebook,8,1.95,1180.0,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
974,Asus,Gaming,16,2.73,2049.9,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
975,HP,Notebook,8,2.04,979.0,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
976,Lenovo,Notebook,4,1.7,1002.0,0,0,111.93520355955211,Intel Core i5,0,0,Intel,Windows
977,Asus,2 in 1 Convertible,16,2.3,1799.0,1,0,282.42399616439724,Intel Core i7,2000,512,Nvidia,Windows
978,HP,Notebook,6,2.04,579.0,0,0,100.45466986113651,Intel Core i7,1000,0,Intel,Windows
979,Asus,Gaming,16,2.99,1749.0,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
980,Dell,2 in 1 Convertible,12,2.19,1299.0,1,1,141.21199808219862,Intel Core i7,0,512,Intel,Windows
